feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,id,label
0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.75,0,3.5,1.079610567,0,3.961601483,75,74.6031746,49.09090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,7.923202967,100,46.875,47.22222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,7.923202967,100,44.68085106,44.11764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,77,77,77,77,77,77,77,88,82.5,,0,0,0,,10.629,10.629,8.178,,7,7,5,,85,85,85,,1,1,1,,34.07712779,34.07712779,53.55854848,31,275,271,263,248,0.066666667,0.066666667,0.142857143,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,1568,0
0.2,0.2,0.2,0.2,0,0,23.2,11,22.8,0,0,0,14.8,6.8,15.8,5.4,3,7.6,23.2,11,22.8,29.54333333,12.51666667,28.04666667,50.64916895,21.17663585,47.2182214,67.66965864,55.01295612,55.41176471,0.2,0.2,0.2,0.2,0,0,23.2,11,22.8,0,0,0,14.8,6.8,15.8,5.4,3,7.6,23.2,11,22.8,29.54333333,12.51666667,28.04666667,50.64916895,21.17663585,47.2182214,67.66965864,53.6141466,54.66428996,0.25,0.25,0.25,0.25,0,0,29,9.75,28.5,0,0,0,18.5,6.5,19.75,6.75,2.75,9.5,29,9.75,28.5,36.92916667,11.85833333,35.05833333,63.31146119,19.35552496,59.02277675,72.0870733,54.20185878,54.27807487,0,0,1,0,0,0,0,0,38,0,0,0,0,0,28,0,0,11,0,0,38,0,0,42.15,0,0,67.00478373,73.68421053,44.27400468,43.75,5,72,88,80.73684211,36,91,66.44609665,36,93,67.76842105,36,93,67.76842105,0,0,0,0,5.490552632,10.10834572,9.780185965,9.780185965,1.684210526,1.788104089,1.771929825,1.771929825,85,85,85,85,1,1,1,1,64.92073786,58.43753162,58.56656753,58.56656753,31,275,271,263,248,0.166666667,0.333333333,0.571428571,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1569,0
0.133333333,0,0,3.4,1.666666667,3.133333333,36.13333333,19.4,12.4,0,0,0,15.8,6.6,7.4,0,0,0,36.13333333,19.4,12.4,36.88111111,18.03666667,20.46666667,59.17818248,29.83483103,27.93009043,53.62358064,38.21190081,32.74681678,0.125,0,0,4.5,1.625,5.25,52.5,16.875,18,0,0,0,23.875,5.875,11.75,0,0,0,52.5,16.875,18,53.94791667,14.54166667,32.68125,84.66362384,23.50018076,42.38049559,59.12375915,44.08025247,35.43154762,0,0,0,4,0.333333333,3.666666667,62.66666667,8,14.66666667,0,0,0,29,1.666666667,8.333333333,0,0,0,62.66666667,8,14.66666667,60,5.688888889,25.16111111,97.02464695,8.685958972,33.41046947,48.93097643,43.24822464,38.77995643,0,0,0,6,0,11,86,0,36,0,0,0,34,0,22,0,0,0,86,0,36,75.8,0,65.98333333,130.5147226,0,87.72990458,61.11111111,39.53488372,43.75,15,44,80,58.8442623,32,80,57.8984375,30,97,57.77968526,24,97,61.76938175,0,0,0,0.003734053,6.572008197,5.604058594,6.978745351,6.443080471,1.762295082,1.7421875,1.78397711,1.817468106,85,84.84570313,84.94340974,84.86165684,1,1,0.992131617,0.994602552,58.14576132,57.07258931,59.28487488,55.59968721,31,275,271,263,248,0.5,0.533333333,0.428571429,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1570,0.16
0.08,0.04,0.08,0.28,0.12,0.16,33.52,13.56,16.56,12,5,7.28,18.2,8.36,10.4,0.36,0.24,0.2,45.52,18.56,23.84,42.66,19.66,25.52,77.67102059,30.29014509,46.56592034,44.68218365,41.07481072,44.20337445,0.090909091,0.090909091,0.181818182,0.090909091,0.090909091,0.090909091,36.36363636,10.54545455,13,14.36363636,4.636363636,5.727272727,19.09090909,6.181818182,7.818181818,0.727272727,0.545454545,0.272727273,50.72727273,15.18181818,18.72727273,41.90909091,13.68181818,18.68181818,79.04810994,22.98819511,43.51297425,45.37228245,39.13801667,38.79694428,0,0,0.166666667,0,0,0.166666667,25.33333333,11.33333333,12.33333333,16,0.333333333,3.166666667,16.16666667,4.666666667,7.666666667,0.666666667,0.5,0.333333333,41.33333333,11.66666667,15.5,28.16666667,7.333333333,15.41666667,55.50844003,14.14641287,29.56847663,51.75744418,39.99810539,37.19967129,0,0,0,0,0,0,5.5,9.5,3,7,0,0,5,5,1,0,0.5,0,12.5,9.5,3,8.75,8.25,1.25,16.06612153,12.55015896,2.977533075,40.19607843,41.55844156,48.19078947,25,15,100,59.54,15,100,40.76642336,13,100,47.55424275,13,100,47.64058235,0,0.22206326,0.137116004,0.09149727,3.799,3.289233577,3.013170784,3.061129663,4.8,4.939172749,4.850698174,5.020473157,85,85,85,85,1,0.99756691,0.987647691,0.992493176,71.69125043,67.27248553,58.51813742,68.58603416,36,305,301,293,278,0.833333333,0.733333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1571,20.24
0,0,0,1.842105263,0.368421053,0.210526316,10.21052632,4.473684211,2.157894737,1.105263158,0.157894737,0.263157895,5.736842105,2.157894737,1.157894737,0.315789474,0.157894737,0.105263158,11.31578947,4.631578947,2.421052632,10.5,3.5,1.789473684,16.88805936,6.209172955,4.179891387,42.54385965,49.76618016,53.53763196,0,0,0,4.285714286,0.285714286,0.571428571,24.42857143,7.857142857,5.285714286,2.571428571,0,0.714285714,14,2.857142857,3,0.571428571,0.142857143,0.285714286,27,7.857142857,6,23.92857143,4.571428571,4.714285714,38.9880774,9.273251007,10.8269462,36.9047619,48.65814659,36.57184086,0,0,0,5.8,0.4,0.8,32.8,9,7.4,3.6,0,0,19.2,3.4,4.2,0.6,0.2,0.4,36.4,9,7.4,32.7,5.5,6.6,52.43839882,10.56906173,14.1106309,40.57575758,53.03211951,35.13521772,0,0,0,7,2,4,68,22,36,0,0,0,28,11,21,0,0,2,68,22,36,47.5,16.5,33,86.09518637,26.2683639,69.77478458,58.33333333,41.17647059,50,19,51,100,81.30952381,12,100,55.38257576,12,100,55.8986014,12,100,52.44412607,0.453420635,1.160897727,1.071597902,1.278891117,3.599277778,3.80155303,3.604367133,4.659707736,4.436507937,4.458333333,4.479020979,4.64469914,85,85,85,85,1,1,1,0.991404011,58.30733002,71.77304179,70.24598896,70.53336669,36,305,301,293,278,0.633333333,0.466666667,0.714285714,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1572,3.43
0.068965517,0.034482759,0,0.655172414,0.655172414,0.310344828,36.51724138,38.65517241,19.62068966,12,14.51724138,7,22.96551724,24.44827586,12.27586207,0.517241379,0.75862069,0.344827586,48.51724138,53.17241379,26.62068966,60.5862069,58.27586207,36.60344828,131.2037703,132.3488019,87.38996231,46.40060054,47.56123678,46.21202016,0.066666667,0,0,0.6,0.533333333,0.4,35.93333333,40.26666667,18.66666667,12.46666667,11.53333333,7.4,20.86666667,22.4,11.73333333,0.4,0.733333333,0.533333333,48.4,51.8,26.06666667,50.36666667,50.06666667,33.96666667,123.4499669,125.9442208,81.09997658,46.12272716,43.30334633,42.7220467,0,0,0,0.428571429,0.285714286,0.285714286,34.85714286,41,18.42857143,17.85714286,10.71428571,9.285714286,20.57142857,20,12.71428571,0.571428571,0.857142857,0.428571429,52.71428571,51.71428571,27.71428571,47.07142857,45.42857143,34.28571429,123.3621224,117.2812078,86.40348431,45.81604347,38.49617722,38.50059706,0,0,0,0.666666667,0.333333333,0,28.33333333,39,15.66666667,20.66666667,11,9,22,19.33333333,10,1,0.333333333,0.333333333,49,50,24.66666667,55.16666667,39.83333333,33,124.5574808,100.0220152,69.46256523,39.62827296,43.45757047,37.95373086,29,42,97,73.73045822,17,99,70.67567568,17,100,70.01742344,8,100,67.55307713,0.03428841,0.018174054,0.029809926,0.070911045,2.428830189,2.482993514,2.614498416,2.716773179,4.74393531,4.983783784,5.087645195,5.44799785,85,85,85,85,0,0,0,0,51.45522358,47.97478314,50.56307133,54.881959,38,385,381,373,358,0.966666667,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1573,41.68
0.033333333,0.1,0.1,0,0,0.033333333,15.13333333,21.7,11.2,3.733333333,4.766666667,3.2,9.466666667,13.26666667,8.1,0.766666667,1.166666667,0.5,18.86666667,26.46666667,14.4,19.26666667,27.5,16.95,45.03075236,65.65979649,32.1698613,55.0999446,50.34057099,48.99301326,0,0.133333333,0,0,0,0.066666667,18,23.93333333,12.06666667,2.6,4.4,3.066666667,9.733333333,13.13333333,8.4,0.866666667,1.066666667,0.533333333,20.6,28.33333333,15.13333333,19.2,28.23333333,17.2,54.14836592,68.72337537,29.97312697,51.51226551,45.71802607,44.83795704,0,0.142857143,0,0,0,0,21.14285714,22.71428571,9.285714286,1.428571429,4.285714286,1.857142857,9.714285714,10.42857143,6.857142857,1.142857143,0.571428571,0.142857143,22.57142857,27,11.14285714,18.78571429,22.78571429,14.5,61.26950238,60.61040979,21.4150964,53.34260977,46.11281764,37.67717686,0,0.333333333,0,0,0,0,19.33333333,15.33333333,13,3.333333333,2.666666667,4,10,7,9.666666667,1,0.333333333,0.333333333,22.66666667,18,17,18.33333333,13.5,16.83333333,55.01962064,28.95815318,27.46218778,59.5959596,48.81987578,38.02380952,30,35,100,61.1849711,23,100,57.78823529,19,100,57.73048907,19,100,58.91294643,0,0.001976471,0.002240375,0.022625,2.188410405,2.247927059,2.505841831,2.395862165,5.468208092,6.063529412,6.491155047,6.510602679,85,85,85,84.9679702,0.416184971,0.48745098,0.519493583,0.532124256,35.98350127,32.89916209,35.12057723,37.47714286,22,125,121,113,98,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1574,21.76
0.133333333,0.133333333,0.066666667,0.966666667,1.133333333,1.433333333,32.76666667,41.36666667,17.66666667,9.6,16.46666667,8.066666667,18.76666667,28.63333333,13.1,0.966666667,1.566666667,0.266666667,42.36666667,57.83333333,25.73333333,66.3,84.88333333,54.56666667,106.2003814,130.7549316,80.94211495,50.51091543,43.10250793,49.34309573,0.133333333,0.133333333,0.066666667,0.6,0.933333333,1.866666667,33.86666667,43.93333333,20.8,10.73333333,15.93333333,8.533333333,19.73333333,29,15.6,1.066666667,1.266666667,0.333333333,44.6,59.86666667,29.33333333,64.63333333,83.5,64.2,103.7266447,125.1213473,88.99331851,53.19830982,44.71692839,48.17185428,0.142857143,0.142857143,0,0.285714286,0.857142857,1.571428571,26.57142857,39.42857143,19.57142857,8.285714286,22.14285714,5.428571429,16.42857143,25.71428571,13.28571429,1.285714286,1.428571429,0.142857143,34.85714286,61.57142857,25,55.57142857,72.57142857,63.85714286,87.65061847,118.6203284,87.02226019,54.39043449,46.48862044,40.61162832,0,0.333333333,0,0,0.333333333,0,22,27,16.33333333,1.666666667,29.33333333,2.666666667,9.666666667,21.66666667,8.666666667,1.333333333,1.666666667,0,23.66666667,56.33333333,19,38,50.66666667,28.5,63.8215449,100.0266589,45.54813861,51.32113821,40.10582011,37.06709957,30,41,100,65.64983165,22,100,64.83294118,17,100,62.03537618,8,100,60.57437798,0,0.107930588,0.046859492,0.056966914,3.696397306,3.851084706,4.109699552,4.117284277,4.02020202,4.150588235,4.167912307,4.116463737,85,85,85,85,0,0,0,0,62.65629978,64.03148641,65.62394286,64.30690595,36,143,139,131,116,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1575,43.72
0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,1,0,0,5,0,0,4,0,0,5.044366583,0,0,50,60,49.09090909,0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,1,0,0,5,0,0,4,0,0,5.044366583,0,0,50,60,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,62,66,65.2,62,66,65.2,,,0.6896,0.6896,,,2.5468,2.5468,,,3.8,3.8,,,85,85,,,0,0,,,142.7334806,142.7334806,27,278,274,266,251,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,1576,0
0,0,0.058823529,5.176470588,0,17.52941176,38.11764706,0,80.35294118,0,0,4.705882353,24.88235294,0,63.64705882,4,0,9.941176471,38.11764706,0,85.05882353,64,0,177,76.02667842,0,194.6685568,74.67089332,59.8753895,49.09090909,0,0,0.1,6.8,0,20.3,55.9,0,93.3,0,0,0,36.2,0,72.3,5.9,0,11.8,55.9,0,93.3,91.5,0,201.8,109.3313261,0,219.3823598,77.91963799,62.37135376,47.22222222,0,0,0,8,0,17.75,77.25,0,77.5,0,0,0,51,0,62.5,8.5,0,9.75,77.25,0,77.5,124.5,0,184,150.076126,0,197.8324346,80.95457821,61.0799132,44.11764706,0,0,0,0,0,15,0,0,60,0,0,0,0,0,50,0,0,7,0,0,60,0,0,156.5,0,0,162.1177114,83.33333333,44.27400468,43.75,17,79,94,87.01666667,52,98,76.30048465,52,100,81.05227882,29,100,79.22827125,0.2648,0.080567044,0.199505362,0.2965,16.75023333,12.75818901,11.99140952,12.05394031,2.766666667,2.878836834,3.038203753,3.185768863,85,84.90091546,84.9588643,84.97068196,1,0.998384491,0.992627346,0.971346705,84.01302906,77.1538934,81.2895877,81.69160936,27,278,274,266,251,0.566666667,0.666666667,0.571428571,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1577,21.4
0,0,0,0,0,0,5.5,0,0,0,0,0,2.5,0,0,0,0,0,5.5,0,0,4.625,0,0,7.439030517,0,0,50,70,49.09090909,0,0,0,0,0,0,5.5,0,0,0,0,0,2.5,0,0,0,0,0,5.5,0,0,4.625,0,0,7.439030517,0,0,50,70,47.22222222,0,0,0,0,0,0,5.5,0,0,0,0,0,2.5,0,0,0,0,0,5.5,0,0,4.625,0,0,7.439030517,0,0,48.18181818,70,44.11764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,61,75,69.54545455,61,75,69.54545455,61,75,69.54545455,,0,0,0,,7.659909091,7.659909091,7.659909091,,3.272727273,3.272727273,3.272727273,,85,85,85,,1,1,1,,36.29505208,36.29505208,36.29505208,27,278,274,266,251,0.066666667,0.133333333,0.285714286,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,1578,0
0,0.5,0,1,2,0,5,57,0,0,0,0,4,34.5,0,1.5,20,0,5,57,0,10.75,81.25,0,16.34440563,127.4516951,0,50,87.5,59.99066293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,11,57,26.17741935,,,,0.013040323,,,,24.49062903,,,,4.983870968,,,,85,,,,0,,,,84.39032724,37,104,100,92,77,0.066666667,,,,1,0,0,0,,,,,,,,,,,,,1579,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.975423917,0,50,49.20634921,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.975423917,0,50,46.875,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.975423917,0,48.18181818,44.68085106,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.975423917,0,47.05882353,44.27400468,100,1,26,26,26,26,26,26,26,26,26,26,26,26,0,0,0,0,3.791,3.791,3.791,3.791,14,14,14,14,85,85,85,85,0,0,0,0,20.16519383,20.16519383,20.16519383,20.16519383,25,115,111,103,88,0.033333333,0.066666667,0.142857143,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1580,0
0,0,0,0,0,0,10,1,0,0,0,0,3,1,0,0,0,0,10,1,0,6.75,0.75,0,13.96389808,1.26138,0,50,30,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,37,40,39,,,,0,,,,3.745636364,,,,6.818181818,,,,85,,,,0,,,,47.28977665,25,115,111,103,88,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,1581,0
0,0,0,0.037037037,0,0,10.18518519,11.37037037,15.2962963,3.444444444,3.444444444,4.407407407,7.62962963,7.851851852,11.33333333,0.074074074,0,0.222222222,13.62962963,14.81481481,19.7037037,9.592592593,10.61111111,16.14814815,22.07126419,23.85225754,36.22704927,55.99262112,54.77764411,53.1401176,0,0,0,0.071428571,0,0,14.57142857,11.5,11.64285714,3.357142857,4,5.5,10.42857143,7.785714286,9.5,0,0,0.285714286,17.92857143,15.5,17.14285714,13,9.964285714,12.82142857,30.53861778,23.03817428,32.67927805,57.1207531,58.69489235,50.37197094,0,0,0,0.166666667,0,0,19.33333333,3.666666667,13.5,1.833333333,4.5,7,11.66666667,4,10.83333333,0,0,0.166666667,21.16666667,8.166666667,20.5,13.66666667,5.083333333,14.5,32.11005449,12.47276015,46.39999921,53.13283208,54.13269404,47.64804912,0,0,0,0.5,0,0,14.5,5.5,9.5,5.5,13.5,6,10.5,8,6,0,0,0,20,19,15.5,13,9.25,7.75,30.2516145,28.62872541,31.99893608,36.18421053,53.13479624,40.4040404,27,25,58,40.79816514,25,82,51.88628763,22,100,53.61864407,22,100,55.05,0,0,0,0,1.744431193,1.991588629,2.014063559,2.353216923,6.862385321,6.715719064,6.920903955,6.943076923,85,85,85,85,0,0,0.055084746,0.058461538,61.07002878,63.14379339,69.28704918,71.95459556,25,115,111,103,88,0.9,0.933333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1582,10.42
0,0,0,10,0,0,33,0,0,0,0,0,11,0,0,0,0,0,33,0,0,15,0,0,52.18396222,0,0,50,33.33333333,49.09090909,0,0,0,10,0,0,33,0,0,0,0,0,11,0,0,0,0,0,33,0,0,15,0,0,52.18396222,0,0,50,33.33333333,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,41,67,55.84848485,41,67,55.84848485,,,0.055212121,0.055212121,,,3.071060606,3.071060606,,,4.515151515,4.515151515,,,,,,,1,1,,,59.78848419,59.78848419,25,370,366,358,343,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,1583,0
0,0,0,0,1.5,0,3,16,0,0,0,0,0,3.5,0,0,0,0,3,16,0,1.5,14.91666667,0,5.07563515,29.52126266,0,50,24.6031746,35.48295455,0,0,0,0,1.5,0,3,16,0,0,0,0,0,3.5,0,0,0,0,3,16,0,1.5,14.91666667,0,5.07563515,29.52126266,0,50,23.4375,34.54861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,15,42,30.13157895,15,42,30.13157895,,,0,0,,,2.421578947,2.421578947,,,4.842105263,4.842105263,,,,,,,1,1,,,35.98588541,35.98588541,25,370,366,358,343,0.066666667,0.133333333,,,1,0,0,0,1,0,0,0,,,,,,,,,1584,0
0,0,0,0,0,0,12,3.5,0.5,0,0,0,7.5,1,0,1,0,0,12,3.5,0.5,20.5,3.5,0,27.88321123,6.962766233,0.819733867,25,34.09090909,38.83116883,0,0,0,0,0,0,12,3.5,0.5,0,0,0,7.5,1,0,1,0,0,12,3.5,0.5,20.5,3.5,0,27.88321123,6.962766233,0.819733867,25,34.09090909,37.8968254,0,0,0,0,0,0,12,3.5,0.5,0,0,0,7.5,1,0,1,0,0,12,3.5,0.5,20.5,3.5,0,27.88321123,6.962766233,0.819733867,24.09090909,34.09090909,36.34453782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,40,92,51.21875,40,92,51.21875,40,92,51.21875,,0.892375,0.892375,0.892375,,5.435125,5.435125,5.435125,,5.65625,5.65625,5.65625,,85,85,85,,1,1,1,,45.42177738,45.42177738,45.42177738,22,151,147,139,124,0.066666667,0.133333333,0.285714286,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,1585,0
0,0,0,7.909090909,2.227272727,2.772727273,44.09090909,14.95454545,14.95454545,6.772727273,1.727272727,0.636363636,24.5,7.272727273,8.636363636,3.227272727,1.136363636,0.863636364,50.86363636,16.68181818,15.59090909,60.93181818,17.56818182,21.52272727,97.17635454,29.10722395,33.99112952,50.2276582,45.76378467,44.60801667,0,0,0,6.090909091,1.545454545,1.545454545,33.90909091,12.81818182,10.45454545,6.363636364,1.363636364,1.272727273,19.45454545,4.909090909,7.090909091,2,0.909090909,0.909090909,40.27272727,14.18181818,11.72727273,51.31818182,14.31818182,18.31818182,80.41478333,25.76998232,27.88393724,49.63294057,46.1227068,39.15042799,0,0,0,8.166666667,1.333333333,1,38.83333333,14.16666667,7.333333333,11.66666667,2.5,0.666666667,26.5,5.833333333,4.5,2.666666667,1.166666667,0.5,50.5,16.66666667,8,69.91666667,15.5,10.16666667,102.4826915,28.1852776,16.61358302,43.68253968,51.50624254,36.3661121,0,0,0,4,1,0,26,16.5,3.5,0,0,0,13,4,0.5,0.5,1,0,26,16.5,3.5,34,11.5,0.75,50.86610179,26.87878583,6.136288267,8.333333333,47.13700234,33.99621212,22,39,64,48.82608696,32,98,57.22838137,31,98,58.74450549,31,100,63.67413887,0.627467391,0.33804878,0.438245879,0.340885183,4.11851087,3.788809313,3.602592033,3.48143357,4.75,4.649667406,4.767857143,4.713504647,85,85,85,85,1,1,1,1,71.1721067,80.59393612,76.42621593,77.77272007,22,151,147,139,124,0.733333333,0.733333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1586,0
0,0,0,1.227272727,0.636363636,0.636363636,8.863636364,5.227272727,5.727272727,0.818181818,0.954545455,0.636363636,3,1.954545455,1.863636364,0.136363636,0,0,9.681818182,6.181818182,6.363636364,12.45454545,7.136363636,6.477272727,21.12604909,11.95238629,12.85720346,35.52673204,31.82381047,37.66955267,0,0,0,1.272727273,0.363636364,0.636363636,6.454545455,4.272727273,4.909090909,1.090909091,0.818181818,1.272727273,3.090909091,1.272727273,1.363636364,0.090909091,0,0,7.545454545,5.090909091,6.181818182,15,5.136363636,5.636363636,21.17382715,9.607369403,12.89737918,31.14718615,38.03059314,30.4527417,0,0,0,1.166666667,0.166666667,0.166666667,5.666666667,4.166666667,7.666666667,2,1.5,1.666666667,2.833333333,1.333333333,1.166666667,0,0,0,7.666666667,5.666666667,9.333333333,13.91666667,3.25,2.083333333,20.04412883,7.620656939,13.59859855,9.047619048,32.66048372,25.99887177,0,0,0,1,0,0,7.5,1,12.5,0,0,0,3,0,1.5,0,0,0,7.5,1,12.5,15.75,0,2,22.15657718,1.04871825,15.60664317,7.5,23.07692308,21.875,22,44,64,55.71428571,43,98,64.36764706,36,98,62.70531401,29,98,61.07361963,0.04502381,0.013904412,0.218444444,0.392658487,2.670880952,3.062235294,4.943458937,3.456167689,5.214285714,4.764705882,5.096618357,4.789366053,85,85,85,85,1,1,1,1,38.26142299,41.44109913,46.33018201,50.91115358,22,151,147,139,124,0.733333333,0.733333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1587,2.56
0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,9,0,0,19.5,0,0,29.4991522,0,0,50,55.55555556,49.09090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,35,40,38.11111111,,,,0,,,,5.278333333,,,,6.555555556,,,,-105.7777778,,,,1,,,,21.35654597,27,80,76,68,53,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,1588,0
0.0625,0,0,3.75,0.4375,2.25,13.5625,2.375,15.3125,11.1875,0.5625,7,14.625,1.5625,11.9375,0.375,0.0625,0.125,24.75,2.9375,22.3125,38.71875,4.71875,33.8125,55.39745156,6.857711628,49.78313011,52.30127476,61.75427119,49.08508159,0,0,0,4.428571429,1,1.857142857,11,5.428571429,5,19.71428571,1.285714286,7.571428571,16.28571429,3.571428571,6.142857143,0.428571429,0.142857143,0,30.71428571,6.714285714,12.57142857,42.14285714,10.78571429,21.42857143,65.16855973,15.67476944,31.09923736,48.70948379,53.96376111,48.00976801,0,0,0,4,0,0.5,0,0,0,39.5,4.5,6,20,1.5,2.5,1,0,0,39.5,4.5,6,61.75,2.75,11,92.09513743,6.931796833,16.93406811,41.66666667,51.2987013,38.7254902,0,0,0,3,0,1,0,0,0,44,0,6,20,0,2,1,0,0,44,0,6,51,0,8,87.28694997,0,13.8046349,33.33333333,45.45454545,43.75,16,55,86,68.72,46,94,67.27,39,97,67.73714286,26,100,65.78375,0,0,0,0,2.60718,3.40815,3.694385714,4.05314625,5.9,5.81,5.351428571,5.4775,-91.89666667,-91.56734007,-91.46561605,-91.80549588,1,1,1,0.99875,71.28189759,78.25906826,90.32948412,84.47000326,31,306,302,294,279,0.533333333,0.466666667,0.285714286,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1589,6.8
